gestion_id,fecha,mes,gestor_id,region,tipo_cliente,producto,edad,ingreso,deuda,dias_mora,estado_cuenta,score_riesgo,franja_horaria,canal,intentos_previos,contactado,resultado_contacto,pago_realizado,monto_pagado,promesa_cumplida,motivo_no_pago,tiempo_gestion_min
169,2024-05-17,5,G013,RM,jubilado,credito_consumo,57,494188,7553429,37,castigado,452,noche,email,8,0,numero_equivocado,0,0,0,no_reconoce,8
170,2024-12-15,12,G010,Tarapaca,microempresario,hipotecario,43,4662238,50833597,22,prejuridico,548,tarde,visita_terreno,3,1,contactado_rechaza,1,5344901,0,,26
171,2024-02-14,2,G005,Maule,dependiente,credito_consumo,65,1545983,1788768,25,vigente,707,manana,telefono,4,0,no_contesta,0,0,0,negociacion,6
172,2024-04-21,4,G019,Tarapaca,independiente,hipotecario,34,1925437,11615204,33,prejuridico,806,tarde,carta_notarial,2,1,promesa_pago,0,0,0,otro,31
173,2024-11-15,11,G022,Tarapaca,jubilado,linea_credito,33,466492,1370058,313,juridico,391,tarde,visita_terreno,3,0,no_contesta,0,0,0,negociacion,4
174,2024-03-06,3,G010,Maule,independiente,tarjeta_credito,34,1630023,6043988,290,vigente,468,noche,whatsapp,1,0,buzon_voz,0,0,0,no_reconoce,4
175,2024-11-26,11,G011,Maule,jubilado,linea_credito,30,474756,2865773,137,castigado,767,noche,whatsapp,6,1,contactado_rechaza,0,0,0,deuda_mayor,23
176,2024-03-14,3,G009,OHiggins,independiente,automotriz,28,3794380,22119039,24,juridico,802,tarde,email,4,1,promesa_pago,1,22108580,1,,31
177,2024-01-21,1,G007,Valparaiso,dependiente,linea_credito,39,1353101,2976411,26,vigente,545,noche,telefono,3,0,buzon_voz,0,0,0,otro,7
178,2024-03-21,3,G007,Tarapaca,microempresario,linea_credito,51,5947856,1683608,365,vigente,496,manana,email,3,0,no_contesta,0,0,0,,5
179,2024-05-16,5,G004,Biobio,independiente,tarjeta_credito,33,607873,6690930,123,prejuridico,610,tarde,whatsapp,5,1,contactado_acepta,0,0,0,negociacion,15
180,2024-10-12,10,G009,Biobio,dependiente,hipotecario,45,1867906,16457740,12,vigente,417,noche,visita_terreno,1,1,contactado_acepta,1,9136776,0,,17
181,2024-07-31,7,G019,OHiggins,jubilado,hipotecario,34,728163,16745863,161,vigente,761,tarde,carta_notarial,4,1,promesa_pago,1,13766524,1,,3
182,2024-05-05,5,G005,OHiggins,jubilado,linea_credito,47,663634,360453,31,vigente,334,tarde,telefono,6,1,promesa_pago,1,291858,1,,13
183,2024-04-14,4,G015,Tarapaca,dependiente,credito_consumo,39,2786784,1577532,113,castigado,473,tarde,carta_notarial,12,1,promesa_pago,1,965603,1,,6
184,2024-08-26,8,G002,Tarapaca,jubilado,linea_credito,64,767282,1977170,17,prejuridico,627,noche,visita_terreno,10,0,no_contesta,0,0,0,,8
185,2024-07-31,7,G003,Valparaiso,independiente,linea_credito,35,2062347,462537,708,vigente,595,manana,whatsapp,3,1,contactado_rechaza,1,99694,0,,10
186,2024-01-03,1,G023,Antofagasta,independiente,automotriz,23,778839,8746265,431,vigente,701,noche,visita_terreno,6,0,buzon_voz,0,0,0,,5
187,2024-01-16,1,G021,OHiggins,jubilado,hipotecario,59,554163,81191153,230,juridico,321,manana,visita_terreno,6,1,contactado_rechaza,1,75326966,0,,16
188,2024-03-12,3,G017,Valparaiso,jubilado,hipotecario,59,483470,34574609,259,castigado,597,tarde,visita_terreno,7,0,no_contesta,0,0,0,negociacion,5
189,2024-03-21,3,G003,OHiggins,independiente,automotriz,31,1508682,16014760,44,vigente,598,tarde,carta_notarial,3,1,convenio_acordado,1,14652016,0,,33
190,2024-03-05,3,G019,OHiggins,jubilado,linea_credito,38,212966,1031774,22,prejuridico,682,manana,email,7,1,convenio_acordado,1,1018450,0,,34
191,2024-02-09,2,G006,Biobio,microempresario,hipotecario,24,5004472,29046919,38,vigente,469,noche,whatsapp,2,1,contactado_rechaza,1,6642122,0,,31
192,2024-04-22,4,G002,RM,independiente,automotriz,43,3985623,22633192,9,castigado,723,noche,carta_notarial,4,1,convenio_acordado,1,5328125,0,,22
193,2024-05-13,5,G023,Antofagasta,jubilado,tarjeta_credito,64,935480,1689129,126,vigente,530,tarde,whatsapp,5,1,convenio_acordado,1,1479233,0,,32
194,2024-11-04,11,G011,Biobio,dependiente,linea_credito,27,2214992,1763576,419,vigente,446,manana,email,3,1,promesa_pago,1,1332577,1,,9
195,2024-06-09,6,G016,Los_Lagos,dependiente,hipotecario,54,767128,39366736,11,castigado,414,tarde,whatsapp,11,1,contactado_acepta,1,18529333,0,,20
196,2024-11-14,11,G020,Antofagasta,independiente,tarjeta_credito,47,3528113,1573335,114,vigente,618,noche,telefono,1,0,no_contesta,0,0,0,otro,2
197,2024-07-04,7,G012,Los_Lagos,independiente,hipotecario,44,541277,30855301,165,vigente,792,noche,carta_notarial,10,0,no_contesta,0,0,0,,7
198,2024-04-30,4,G022,Coquimbo,dependiente,hipotecario,53,1498784,33903459,118,prejuridico,316,manana,whatsapp,4,0,buzon_voz,0,0,0,negociacion,2
199,2024-09-23,9,G007,OHiggins,independiente,hipotecario,57,2258586,40363641,319,vigente,594,tarde,carta_notarial,9,0,no_contesta,0,0,0,enfermedad,5
200,2024-01-19,1,G012,Valparaiso,independiente,automotriz,30,2325448,8740689,37,vigente,474,noche,visita_terreno,8,0,no_contesta,0,0,0,sin_trabajo,5
201,2024-04-25,4,G003,Valparaiso,jubilado,tarjeta_credito,33,482829,3385357,5,vigente,835,tarde,email,9,0,no_contesta,0,0,0,no_reconoce,2
202,2024-09-29,9,G008,Araucania,jubilado,linea_credito,58,284462,2312683,77,vigente,707,tarde,email,12,1,promesa_pago,1,500457,1,,16
203,2024-03-11,3,G023,OHiggins,microempresario,automotriz,37,3667497,5913712,648,juridico,509,tarde,telefono,7,0,no_contesta,0,0,0,no_reconoce,5
204,2024-02-18,2,G020,Antofagasta,independiente,linea_credito,52,1863523,2017616,186,vigente,510,manana,email,5,0,numero_equivocado,0,0,0,no_reconoce,8
205,2024-02-10,2,G011,RM,dependiente,automotriz,40,1922363,20226992,3,vigente,643,tarde,visita_terreno,9,1,contactado_acepta,1,8543258,0,,15
206,2024-06-05,6,G002,OHiggins,microempresario,tarjeta_credito,68,4788337,1289899,20,vigente,640,noche,email,3,1,promesa_pago,0,0,0,,10
207,2024-08-23,8,G003,Coquimbo,jubilado,tarjeta_credito,30,786155,2934616,172,prejuridico,397,noche,telefono,5,1,promesa_pago,0,0,0,no_reconoce,32
208,2024-01-29,1,G025,Coquimbo,microempresario,hipotecario,42,3433521,34193129,125,prejuridico,686,noche,visita_terreno,2,1,contactado_acepta,0,0,0,enfermedad,29
209,2024-07-11,7,G013,Coquimbo,independiente,credito_consumo,40,1569090,6055616,36,juridico,585,tarde,email,11,1,promesa_pago,1,3070567,1,,18
210,2024-04-28,4,G024,Antofagasta,dependiente,hipotecario,68,1378919,43279744,22,juridico,329,noche,email,1,1,contactado_rechaza,0,0,0,,21
211,2024-06-02,6,G007,Biobio,jubilado,linea_credito,34,939648,160307,151,juridico,624,tarde,whatsapp,3,1,convenio_acordado,1,127974,0,,17
212,2024-11-23,11,G006,Antofagasta,independiente,credito_consumo,54,3762419,5701242,362,juridico,667,tarde,telefono,8,1,convenio_acordado,0,0,0,negociacion,3
213,2024-08-06,8,G021,Araucania,independiente,hipotecario,65,618165,67939814,137,vigente,822,tarde,telefono,6,1,convenio_acordado,0,0,0,,11
214,2024-01-19,1,G023,Araucania,independiente,credito_consumo,60,3002630,5662154,59,prejuridico,572,tarde,whatsapp,3,1,convenio_acordado,1,2555020,0,,7
215,2024-07-30,7,G016,OHiggins,independiente,hipotecario,58,904541,62491580,26,vigente,562,manana,telefono,7,0,no_contesta,0,0,0,deuda_mayor,1
216,2024-05-25,5,G015,Los_Lagos,independiente,tarjeta_credito,68,719810,7618527,40,vigente,607,noche,email,10,0,buzon_voz,0,0,0,otro,5
217,2024-03-22,3,G001,Coquimbo,independiente,credito_consumo,39,2356532,3131317,17,vigente,487,tarde,telefono,3,1,contactado_acepta,1,1305326,0,,14
218,2024-08-06,8,G011,Tarapaca,microempresario,hipotecario,23,3819449,10759542,278,castigado,391,manana,email,12,0,no_contesta,0,0,0,deuda_mayor,1
219,2024-06-21,6,G001,Antofagasta,microempresario,automotriz,37,3085076,10734839,152,castigado,317,manana,telefono,1,1,contactado_rechaza,0,0,0,otro,32
220,2024-03-22,3,G023,Tarapaca,independiente,credito_consumo,30,3555540,6527022,35,prejuridico,537,tarde,whatsapp,8,1,contactado_rechaza,1,4376444,0,,8
221,2024-04-29,4,G011,Antofagasta,microempresario,hipotecario,33,3028311,87755639,228,vigente,762,tarde,whatsapp,9,1,contactado_acepta,0,0,0,enfermedad,31
222,2024-03-05,3,G015,Coquimbo,microempresario,automotriz,30,4997805,4289250,87,castigado,543,manana,email,12,0,no_contesta,0,0,0,otro,5
223,2024-05-27,5,G001,Antofagasta,independiente,linea_credito,53,3291298,2658025,260,vigente,412,manana,carta_notarial,5,0,no_contesta,0,0,0,deuda_mayor,1
224,2024-12-04,12,G013,Tarapaca,dependiente,linea_credito,39,2048981,2778060,3,vigente,542,noche,carta_notarial,10,0,buzon_voz,0,0,0,deuda_mayor,3
225,2024-12-10,12,G018,Tarapaca,dependiente,hipotecario,71,490785,50572122,65,prejuridico,324,tarde,email,10,1,promesa_pago,0,0,0,no_reconoce,24
226,2024-05-11,5,G022,Araucania,microempresario,credito_consumo,34,4573035,5037637,32,vigente,631,tarde,carta_notarial,10,1,promesa_pago,1,3584146,1,,34
227,2024-01-23,1,G020,RM,independiente,linea_credito,45,3878609,1227499,665,juridico,674,noche,whatsapp,3,1,contactado_acepta,1,440185,0,,30
228,2024-07-06,7,G010,Maule,dependiente,tarjeta_credito,61,2010328,1479336,84,vigente,362,tarde,carta_notarial,6,0,numero_equivocado,0,0,0,deuda_mayor,2
229,2024-10-22,10,G004,Coquimbo,jubilado,credito_consumo,34,277441,3204529,33,prejuridico,800,manana,visita_terreno,1,1,convenio_acordado,0,0,0,otro,18
230,2024-07-26,7,G006,Araucania,jubilado,tarjeta_credito,35,327227,7843961,88,vigente,820,manana,whatsapp,6,1,contactado_acepta,0,0,0,otro,18
231,2024-06-24,6,G022,OHiggins,dependiente,hipotecario,71,1084413,43336385,270,castigado,502,manana,carta_notarial,7,0,numero_equivocado,0,0,0,negociacion,6
232,2024-01-14,1,G020,Araucania,microempresario,automotriz,22,3386303,15238536,174,prejuridico,706,noche,carta_notarial,9,0,numero_equivocado,0,0,0,,1
233,2024-12-24,12,G001,Los_Lagos,jubilado,linea_credito,47,734245,2439301,168,vigente,547,tarde,whatsapp,7,1,convenio_acordado,1,2110922,0,,29
234,2024-06-12,6,G013,Maule,dependiente,tarjeta_credito,59,1477566,6169941,13,prejuridico,395,manana,carta_notarial,10,1,contactado_rechaza,1,805458,0,,3
235,2024-09-29,9,G022,Los_Lagos,dependiente,hipotecario,22,2315745,65921458,119,vigente,776,noche,telefono,6,1,contactado_acepta,0,0,0,sin_trabajo,21
236,2024-08-20,8,G016,Maule,microempresario,credito_consumo,44,1511949,5118875,27,castigado,494,manana,whatsapp,3,1,contactado_rechaza,1,3360322,0,,34
237,2024-01-29,1,G007,OHiggins,microempresario,automotriz,54,2825672,9594284,704,vigente,808,manana,email,12,1,promesa_pago,1,4234397,1,,14
238,2024-02-09,2,G012,OHiggins,jubilado,linea_credito,28,721216,1228262,351,juridico,684,tarde,email,10,0,no_contesta,0,0,0,otro,5
239,2024-02-05,2,G015,Araucania,microempresario,credito_consumo,68,4964963,4072287,32,juridico,710,tarde,visita_terreno,10,0,buzon_voz,0,0,0,,6
240,2024-11-26,11,G014,Maule,dependiente,tarjeta_credito,39,2627296,1862246,74,vigente,766,noche,whatsapp,8,1,promesa_pago,1,507080,1,,20
241,2024-11-27,11,G002,Biobio,jubilado,linea_credito,39,230757,2484799,9,vigente,820,noche,visita_terreno,11,1,contactado_rechaza,1,1473033,0,,33
242,2024-11-10,11,G013,Valparaiso,dependiente,linea_credito,60,2252215,1261900,275,juridico,659,noche,email,9,1,contactado_acepta,0,0,0,no_reconoce,19
243,2024-05-12,5,G015,Los_Lagos,microempresario,hipotecario,67,4877593,45419308,27,prejuridico,741,noche,carta_notarial,4,1,contactado_rechaza,1,5715350,0,,17
244,2024-05-25,5,G004,Valparaiso,independiente,tarjeta_credito,35,2852764,1600476,120,vigente,762,noche,whatsapp,12,0,numero_equivocado,0,0,0,sin_trabajo,8
245,2024-09-19,9,G019,Valparaiso,microempresario,credito_consumo,34,5687636,6579481,7,juridico,319,tarde,email,3,0,no_contesta,0,0,0,,5
246,2024-11-02,11,G004,Antofagasta,independiente,tarjeta_credito,26,2214359,7592236,17,castigado,559,manana,carta_notarial,1,0,no_contesta,0,0,0,no_reconoce,8
247,2024-04-26,4,G022,Araucania,microempresario,tarjeta_credito,64,5206417,2728214,134,vigente,533,manana,telefono,8,1,contactado_acepta,0,0,0,negociacion,22
248,2024-11-07,11,G008,Tarapaca,jubilado,linea_credito,43,721789,578948,165,castigado,719,noche,visita_terreno,9,0,no_contesta,0,0,0,negociacion,5
249,2024-05-06,5,G022,Valparaiso,microempresario,linea_credito,58,5081614,833911,132,castigado,519,tarde,whatsapp,5,1,promesa_pago,1,635072,1,,3
250,2024-08-24,8,G014,Valparaiso,independiente,credito_consumo,27,2565689,3251460,355,prejuridico,666,tarde,telefono,9,1,convenio_acordado,1,3084501,0,,24
251,2024-10-23,10,G002,Tarapaca,independiente,credito_consumo,65,2102824,1931837,58,castigado,849,tarde,telefono,12,1,convenio_acordado,1,1344218,0,,35
252,2024-06-12,6,G024,Valparaiso,dependiente,hipotecario,39,1108122,63967817,23,vigente,305,manana,email,3,0,buzon_voz,0,0,0,otro,5
253,2024-08-11,8,G014,Biobio,microempresario,linea_credito,55,5086707,1748665,55,vigente,402,manana,visita_terreno,3,0,buzon_voz,0,0,0,negociacion,4
254,2024-06-10,6,G015,Tarapaca,dependiente,credito_consumo,40,2123205,2624840,38,prejuridico,715,manana,whatsapp,11,1,contactado_rechaza,1,960629,0,,6
255,2024-10-11,10,G011,OHiggins,jubilado,automotriz,42,507045,14117640,122,castigado,383,manana,visita_terreno,10,1,contactado_acepta,1,1657823,0,,3
256,2024-04-16,4,G024,Biobio,microempresario,hipotecario,65,2758872,63641374,20,castigado,588,tarde,carta_notarial,9,1,contactado_acepta,0,0,0,sin_trabajo,27
257,2024-10-12,10,G025,Biobio,independiente,linea_credito,42,3743675,2483178,86,castigado,307,manana,carta_notarial,8,0,numero_equivocado,0,0,0,no_reconoce,6
258,2024-12-16,12,G020,Coquimbo,independiente,hipotecario,51,3606494,25537078,377,vigente,627,noche,email,6,1,contactado_acepta,1,7340616,0,,10
259,2024-09-23,9,G016,Araucania,jubilado,linea_credito,33,938718,2905103,27,vigente,676,tarde,email,8,1,promesa_pago,1,2027100,1,,22
260,2024-01-19,1,G016,OHiggins,jubilado,credito_consumo,26,757284,4520465,110,castigado,509,noche,visita_terreno,8,0,numero_equivocado,0,0,0,no_reconoce,6
261,2024-06-05,6,G015,Maule,jubilado,credito_consumo,54,257240,3838865,73,vigente,376,tarde,whatsapp,12,0,buzon_voz,0,0,0,enfermedad,1
262,2024-10-19,10,G001,RM,independiente,automotriz,69,2560734,9414721,102,juridico,824,noche,telefono,2,1,convenio_acordado,0,0,0,no_reconoce,18
263,2024-12-21,12,G007,Los_Lagos,microempresario,tarjeta_credito,28,5407860,5854164,437,prejuridico,776,tarde,whatsapp,5,1,convenio_acordado,0,0,0,sin_trabajo,26
264,2024-10-04,10,G025,RM,dependiente,linea_credito,25,2265125,670422,49,prejuridico,538,noche,whatsapp,2,1,contactado_rechaza,0,0,0,otro,34
265,2024-02-03,2,G003,RM,independiente,hipotecario,34,1026538,47475385,69,castigado,849,manana,visita_terreno,5,1,promesa_pago,0,0,0,negociacion,20
266,2024-12-17,12,G002,Tarapaca,microempresario,credito_consumo,47,4351821,5124672,51,vigente,678,manana,telefono,11,1,contactado_rechaza,0,0,0,enfermedad,22
267,2024-08-08,8,G003,Coquimbo,jubilado,credito_consumo,38,885602,5200019,51,vigente,790,manana,carta_notarial,7,0,no_contesta,0,0,0,,5
268,2024-07-18,7,G018,Los_Lagos,jubilado,automotriz,30,291720,16170944,8,vigente,303,tarde,whatsapp,5,1,convenio_acordado,0,0,0,otro,8
269,2024-03-27,3,G007,RM,jubilado,linea_credito,27,460706,2470336,136,juridico,314,manana,carta_notarial,12,0,no_contesta,0,0,0,no_reconoce,2
270,2024-08-11,8,G007,Biobio,independiente,automotriz,41,3174842,21585868,223,vigente,657,tarde,visita_terreno,6,1,promesa_pago,1,13718402,1,,29
271,2024-07-12,7,G024,Antofagasta,jubilado,automotriz,52,795430,3405194,58,juridico,743,noche,whatsapp,10,1,promesa_pago,1,2976640,1,,9
272,2024-05-21,5,G007,OHiggins,jubilado,tarjeta_credito,31,803414,3717937,49,prejuridico,444,tarde,email,12,0,buzon_voz,0,0,0,negociacion,5
273,2024-02-17,2,G012,Tarapaca,dependiente,tarjeta_credito,29,533627,640441,69,castigado,748,tarde,visita_terreno,6,0,no_contesta,0,0,0,sin_trabajo,7
274,2024-11-26,11,G021,Tarapaca,microempresario,tarjeta_credito,65,3436043,4432657,46,vigente,426,noche,visita_terreno,9,1,contactado_acepta,1,1755407,0,,10
275,2024-06-04,6,G016,OHiggins,jubilado,automotriz,69,420673,15964279,112,prejuridico,545,tarde,visita_terreno,2,0,numero_equivocado,0,0,0,deuda_mayor,2
276,2024-04-08,4,G018,Valparaiso,independiente,hipotecario,41,572226,58896715,89,juridico,321,tarde,email,1,1,contactado_acepta,0,0,0,otro,7
277,2024-02-05,2,G002,Araucania,jubilado,tarjeta_credito,32,726940,1796446,351,castigado,377,manana,whatsapp,2,1,convenio_acordado,1,752128,0,,16
278,2024-11-15,11,G017,Coquimbo,independiente,tarjeta_credito,30,305177,4662188,320,vigente,460,noche,whatsapp,10,1,promesa_pago,0,0,0,sin_trabajo,17
279,2024-04-01,4,G019,Antofagasta,dependiente,credito_consumo,30,550730,1072629,86,vigente,545,manana,telefono,4,0,no_contesta,0,0,0,deuda_mayor,3
280,2024-08-03,8,G004,RM,jubilado,linea_credito,47,214446,705864,23,juridico,738,noche,email,10,1,convenio_acordado,1,511278,0,,25
281,2024-11-04,11,G019,Tarapaca,dependiente,automotriz,50,2776609,11820477,61,castigado,395,noche,telefono,9,0,no_contesta,0,0,0,sin_trabajo,7
282,2024-11-26,11,G022,RM,dependiente,automotriz,48,2568667,5558770,33,vigente,534,tarde,visita_terreno,5,1,contactado_acepta,1,3363813,0,,21
283,2024-06-09,6,G024,Valparaiso,dependiente,hipotecario,62,2774277,60177858,48,juridico,802,manana,carta_notarial,11,1,contactado_acepta,0,0,0,no_reconoce,35
284,2024-08-02,8,G007,Coquimbo,microempresario,credito_consumo,36,951069,6375610,95,juridico,493,noche,carta_notarial,7,1,promesa_pago,0,0,0,deuda_mayor,16
285,2024-05-27,5,G014,Antofagasta,microempresario,hipotecario,66,2168353,50627182,50,juridico,800,noche,email,3,0,buzon_voz,0,0,0,enfermedad,1
286,2024-08-26,8,G010,OHiggins,dependiente,hipotecario,35,1539389,28839522,78,juridico,389,tarde,whatsapp,1,0,no_contesta,0,0,0,otro,2
287,2024-02-29,2,G018,Valparaiso,dependiente,linea_credito,37,2712242,1565234,29,vigente,532,tarde,visita_terreno,4,1,contactado_acepta,0,0,0,enfermedad,8
288,2024-08-03,8,G019,Tarapaca,jubilado,tarjeta_credito,48,290424,1538982,453,vigente,417,tarde,email,8,1,contactado_acepta,1,301331,0,,10
289,2024-01-31,1,G011,Antofagasta,independiente,tarjeta_credito,44,3243460,3406383,44,prejuridico,440,manana,telefono,6,0,no_contesta,0,0,0,deuda_mayor,4
290,2024-03-19,3,G004,Antofagasta,independiente,linea_credito,26,2518618,196746,32,vigente,601,manana,carta_notarial,2,1,convenio_acordado,1,148314,0,,16
291,2024-08-21,8,G007,Biobio,dependiente,linea_credito,42,445074,1618287,122,prejuridico,472,noche,telefono,4,1,promesa_pago,1,1102162,1,,35
292,2024-09-23,9,G012,Valparaiso,dependiente,tarjeta_credito,33,803011,6001222,678,vigente,345,noche,whatsapp,12,1,contactado_rechaza,0,0,0,sin_trabajo,21
293,2024-10-02,10,G014,Los_Lagos,dependiente,hipotecario,63,941408,38848505,180,juridico,448,noche,visita_terreno,8,1,promesa_pago,0,0,0,negociacion,17
294,2024-04-08,4,G006,Biobio,jubilado,credito_consumo,41,503339,4925671,64,prejuridico,478,tarde,email,11,1,promesa_pago,0,0,0,sin_trabajo,8
295,2024-02-15,2,G013,Maule,independiente,linea_credito,22,2288460,505509,23,castigado,449,tarde,email,8,0,buzon_voz,0,0,0,enfermedad,5
296,2024-03-27,3,G024,Tarapaca,dependiente,tarjeta_credito,71,1108886,1743649,121,vigente,402,noche,email,2,0,no_contesta,0,0,0,enfermedad,7
297,2024-01-07,1,G012,Valparaiso,dependiente,hipotecario,38,1410989,38620780,175,juridico,627,manana,telefono,6,1,contactado_acepta,0,0,0,enfermedad,32
298,2024-05-23,5,G006,Antofagasta,jubilado,linea_credito,58,301678,425922,241,vigente,670,manana,email,7,0,buzon_voz,0,0,0,enfermedad,6
299,2024-10-12,10,G010,RM,independiente,tarjeta_credito,33,3883163,3024702,725,vigente,433,tarde,telefono,2,0,no_contesta,0,0,0,no_reconoce,8
300,2024-01-02,1,G012,Valparaiso,microempresario,tarjeta_credito,30,1749720,4371676,11,vigente,728,noche,whatsapp,9,0,no_contesta,0,0,0,negociacion,7
301,2024-05-17,5,G011,Araucania,dependiente,linea_credito,56,1925325,1187013,35,castigado,353,tarde,carta_notarial,11,1,promesa_pago,0,0,0,,18
302,2024-10-14,10,G019,Valparaiso,independiente,tarjeta_credito,34,3788484,4601898,13,vigente,678,manana,telefono,8,1,contactado_acepta,0,0,0,,27
303,2024-12-01,12,G009,Araucania,microempresario,tarjeta_credito,57,5892363,1083802,29,prejuridico,598,noche,email,2,0,buzon_voz,0,0,0,deuda_mayor,6
304,2024-03-07,3,G025,RM,microempresario,tarjeta_credito,48,5731416,3745810,7,castigado,647,tarde,visita_terreno,3,1,promesa_pago,0,0,0,deuda_mayor,26
305,2024-10-21,10,G016,Valparaiso,jubilado,tarjeta_credito,67,347606,4182072,333,castigado,337,tarde,whatsapp,1,1,contactado_rechaza,0,0,0,no_reconoce,12
306,2024-09-24,9,G019,Tarapaca,jubilado,tarjeta_credito,29,302295,5798780,128,castigado,627,manana,visita_terreno,6,1,promesa_pago,0,0,0,sin_trabajo,5
307,2024-03-11,3,G017,RM,independiente,linea_credito,46,2859706,2945405,180,vigente,783,tarde,email,5,1,promesa_pago,0,0,0,negociacion,32
308,2024-02-18,2,G009,Los_Lagos,jubilado,credito_consumo,41,256596,5583246,39,vigente,749,manana,email,9,1,contactado_acepta,0,0,0,otro,14
309,2024-02-12,2,G009,Biobio,dependiente,hipotecario,47,1939311,27516190,59,vigente,735,noche,carta_notarial,9,0,no_contesta,0,0,0,deuda_mayor,3
